Start,End,Condition,Num,Text
2.98,3.08,2,1,スター,konishi
5.199100000023842,7.121199999928475,2,1,押しました,konishi
10.548600000023843,11.392600000023842,2,1,鍋,konishi
20.115299999952317,21.437100000023843,2,1,俺は楽しくないんだもん,konishi
34.094,35.460100000023836,2,1,いいですね,konishi
41.885899999976154,42.64710000002384,2,1,鍋,konishi
45.60369999992847,47.96579999995231,2,1,あのってカット 鍋 奈良,konishi
51.10860000002384,52.37760000002384,2,1,猫が寝れる,konishi
54.422299999952315,56.224999999999994,2,1,ペット 的だね そうそうそう,konishi
59.250899999976156,61.043,2,1,でもこう 来るってなれば,konishi
63.03739999997615,64.00179999995231,2,1,まるまるが行ける,konishi
96.17810000002385,96.97660000002385,2,1,田舎,konishi
98.59710000002384,101.13389999997617,2,1,フライパンが ドアノブの店あるよね,konishi
108.03229999995231,109.90360000002384,2,1,あーそうそうそう アジサイとか,konishi
112.82950000000001,114.183,2,1,アビス 鎮火,konishi
115.37569999992847,116.73160000002385,2,1,汗 さえもそうだ,konishi
122.84219999992848,124.02769999992847,2,1,完璧だ,konishi
125.38329999995231,126.43029999995233,2,1,完璧,konishi
142.06739999997615,143.974,2,1,頑張れば相談,konishi
146.1702999999523,147.31279999995232,2,1,すぐ投げる,konishi
149.9177999999523,150.69519999992846,2,1,コッタ 投げる,konishi
191.70539999997615,192.69899999999998,2,1,また,konishi
206.52260000002383,207.80349999999999,2,1,ちょっとね,konishi
211.0425,213.253,2,1,ついでに筋力鍛えられそうだね,konishi
214.41810000002383,216.6867999999523,2,1,ものによっては ダンベルになる,konishi
227.5037999999523,228.82729999995232,2,1,こだわりがあるなあ,konishi
238.7392999999523,239.9825,2,1,じゃあ 頭ます,konishi
242.04769999992845,242.95169999992845,2,1,行った,konishi
244.13239999997614,245.27969999992845,2,1,帽子,konishi
246.94760000002384,247.60489999997614,2,1,あら,konishi
250.6742999999523,252.2747999999523,2,1,ファッションとしての鍋,konishi
264.8986999999285,265.4766999999285,2,1,防具,konishi
268.57510000002384,271.22929999995233,2,1,遠目から見たら ベレー帽に見えなくもないし,konishi
273.2782999999523,275.0471000000239,2,1,ものによっては,konishi
308.98129999995234,310.45750000000004,2,1,移動させやすいね,konishi
315.2056000000239,316.4738999999762,2,1,移動させ,konishi
325.8211000000239,327.9136999999285,2,1,飯でも いざという時も,konishi
329.1358999999762,331.46179999995235,2,1,根菜ならそのまま 火にかけれるから,konishi
336.24350000000004,339.4141999999285,2,1,新鮮だから 新鮮 踊り食い だから,konishi
354.0803999999762,355.2791999999285,2,1,ちょっと,konishi
356.90129999995236,358.49960000002386,2,1,ちょっと戦争 かもなあ,konishi
373.98489999997616,375.97110000002385,2,1,とんかつ鍋を溶かす,konishi
378.81979999995235,380.1085,2,1,溶かしたら 鍋 なのかな,konishi
383.88510000002384,384.6725,2,1,そう,konishi
390.09769999992847,391.44310000002383,2,1,ヴァベーネ,konishi
404.1663999999762,405.5251999999285,2,1,確かにね,konishi
432.95779999995233,435.0065,2,1,海で海で鍋,konishi
436.44460000002385,437.63750000000005,2,1,奈良,konishi
