Start,End,Condition,Num,Status
0.0,16.58060000038147,2,5,bystander
16.58060000038147,17.927200000286103,2,5,sideparticipant
17.927200000286103,27.0482000002861,2,5,bystander
27.0482000002861,31.3,2,5,sideparticipant
31.3,31.88440000009537,2,5,addressee
31.88440000009537,33.78060000038147,2,5,sideparticipant
33.78060000038147,34.0475,2,5,addressee
34.0475,48.6402000002861,2,5,sideparticipant
48.6402000002861,49.8307000002861,2,5,addressee
49.8307000002861,56.374,2,5,sideparticipant
56.374,58.1077000002861,2,5,bystander
58.1077000002861,81.43730000019073,2,5,sideparticipant
81.43730000019073,85.4952000002861,2,5,bystander
85.4952000002861,90.19130000019074,2,5,sideparticipant
90.19130000019074,90.55380000019073,2,5,addressee
90.55380000019073,98.19360000038147,2,5,sideparticipant
98.19360000038147,113.61180000019074,2,5,bystander
113.61180000019074,114.44410000038147,2,5,speaker
114.44410000038147,116.10210000038147,2,5,bystander
116.10210000038147,134.1082000002861,2,5,sideparticipant
134.1082000002861,136.98160000038146,2,5,bystander
136.98160000038146,137.68510000038148,2,5,addressee
137.68510000038148,142.84110000038146,2,5,bystander
142.84110000038146,144.50310000038147,2,5,speaker
144.50310000038147,194.26520000028611,2,5,sideparticipant
194.26520000028611,194.96010000038146,2,5,addressee
194.96010000038146,217.79510000038147,2,5,sideparticipant
217.79510000038147,219.95480000019074,2,5,addressee
219.95480000019074,220.83340000009537,2,5,sideparticipant
220.83340000009537,221.62910000038147,2,5,addressee
221.62910000038147,229.46630000019073,2,5,sideparticipant
229.46630000019073,229.76460000038148,2,5,addressee
229.76460000038148,235.7312000002861,2,5,sideparticipant
235.7312000002861,236.193,2,5,addressee
236.193,246.08380000019073,2,5,sideparticipant
246.08380000019073,247.68380000019073,2,5,speaker
247.68380000019073,258.10470000028613,2,5,sideparticipant
258.10470000028613,259.6284000000954,2,5,addressee
259.6284000000954,270.34060000038147,2,5,sideparticipant
270.34060000038147,271.068,2,5,addressee
271.068,282.9897000002861,2,5,sideparticipant
282.9897000002861,284.43730000019076,2,5,addressee
284.43730000019076,284.71890000009535,2,5,sideparticipant
284.71890000009535,284.9912000002861,2,5,addressee
284.9912000002861,303.53630000019075,2,5,sideparticipant
303.53630000019075,303.838,2,5,addressee
303.838,308.6997000002861,2,5,sideparticipant
308.6997000002861,309.183,2,5,addressee
309.183,310.2512000002861,2,5,sideparticipant
310.2512000002861,310.5233000001907,2,5,addressee
310.5233000001907,313.349,2,5,sideparticipant
313.349,313.65640000009535,2,5,addressee
313.65640000009535,320.3607000002861,2,5,sideparticipant
320.3607000002861,320.9778000001907,2,5,addressee
320.9778000001907,321.2742000002861,2,5,sideparticipant
321.2742000002861,321.5514000000954,2,5,addressee
321.5514000000954,327.7135,2,5,sideparticipant
327.7135,329.201,2,5,addressee
329.201,334.1741000003815,2,5,sideparticipant
334.1741000003815,334.6455,2,5,addressee
334.6455,345.39140000009536,2,5,sideparticipant
345.39140000009536,346.67960000038147,2,5,bystander
346.67960000038147,348.076,2,5,addressee
348.076,351.3209000000954,2,5,bystander
351.3209000000954,357.684,2,5,sideparticipant
357.684,358.4632000002861,2,5,addressee
358.4632000002861,363.039,2,5,sideparticipant
363.039,363.32230000019075,2,5,addressee
363.32230000019075,363.9375,2,5,sideparticipant
363.9375,364.21230000019074,2,5,addressee
364.21230000019074,364.4508000001907,2,5,sideparticipant
364.4508000001907,364.95960000038144,2,5,addressee
364.95960000038144,365.51010000038144,2,5,sideparticipant
365.51010000038144,366.05960000038147,2,5,addressee
366.05960000038147,367.0907000002861,2,5,sideparticipant
367.0907000002861,367.65560000038147,2,5,addressee
367.65560000038147,369.6652000002861,2,5,sideparticipant
369.6652000002861,370.2253000001907,2,5,addressee
370.2253000001907,394.6537000002861,2,5,sideparticipant
394.6537000002861,395.57,2,5,addressee
395.57,396.9967000002861,2,5,sideparticipant
396.9967000002861,398.51710000038145,2,5,addressee
398.51710000038145,407.2584000000954,2,5,sideparticipant
407.2584000000954,422.62240000009535,2,5,bystander
422.62240000009535,424.31040000009534,2,5,speaker
424.31040000009534,429.9872000002861,2,5,bystander
429.9872000002861,433.63030000019074,2,5,sideparticipant
433.63030000019074,433.91930000019073,2,5,addressee
433.91930000019073,440.94740000009534,2,5,sideparticipant
440.94740000009534,441.39590000009537,2,5,addressee
441.39590000009537,447.26390000009536,2,5,sideparticipant
