Start,End,Condition,Num,Id
-1.419,1.4859999999999998,0,1,5,ohyama
1.4859999999999998,1.6015999999046326,0,1,0,ohyama
1.6015999999046326,2.001199999809265,0,1,5,ohyama
2.001199999809265,3.758300000190735,0,1,0,ohyama
3.758300000190735,3.851699999809265,0,1,1,ohyama
3.851699999809265,4.029,0,1,0,ohyama
4.029,4.206400000095368,0,1,1,ohyama
4.206400000095368,4.728400000095368,0,1,0,ohyama
4.728400000095368,4.8334000000953665,0,1,1,ohyama
4.8334000000953665,4.928599999904632,0,1,0,ohyama
4.928599999904632,5.117099999904633,0,1,5,ohyama
5.117099999904633,5.121599999904632,0,1,0,ohyama
5.121599999904632,7.827900000095367,0,1,5,ohyama
7.827900000095367,11.775300000190734,0,1,0,ohyama
11.775300000190734,11.860999999999999,0,1,1,ohyama
11.860999999999999,12.040699999809265,0,1,2,ohyama
12.040699999809265,13.507599999904633,0,1,3,ohyama
13.507599999904633,13.656699999809264,0,1,4,ohyama
13.656699999809264,13.660499999999999,0,1,5,ohyama
13.660499999999999,13.792900000095367,0,1,0,ohyama
13.792900000095367,14.056699999809265,0,1,5,ohyama
14.056699999809265,14.061099999904632,0,1,0,ohyama
14.061099999904632,14.325800000190734,0,1,5,ohyama
14.325800000190734,14.575400000095367,0,1,0,ohyama
14.575400000095367,14.921300000190733,0,1,1,ohyama
14.921300000190733,15.170599999904631,0,1,2,ohyama
15.170599999904631,15.4055,0,1,1,ohyama
15.4055,24.55459999990463,0,1,0,ohyama
24.55459999990463,24.7425,0,1,1,ohyama
24.7425,30.923400000095366,0,1,0,ohyama
30.923400000095366,32.37290000009537,0,1,1,ohyama
32.37290000009537,32.466300000190735,0,1,2,ohyama
32.466300000190735,57.871500000000005,0,1,1,ohyama
57.871500000000005,71.9645,0,1,2,ohyama
71.9645,74.0855,0,1,1,ohyama
74.0855,74.17609999990464,0,1,2,ohyama
74.17609999990464,74.47859999990463,0,1,1,ohyama
74.47859999990463,74.74069999980927,0,1,2,ohyama
74.74069999980927,74.84109999990464,0,1,1,ohyama
74.84109999990464,75.20609999990464,0,1,2,ohyama
75.20609999990464,75.3045,0,1,1,ohyama
75.3045,75.49440000009537,0,1,5,ohyama
75.49440000009537,75.992,0,1,0,ohyama
75.992,76.0805,0,1,1,ohyama
76.0805,76.25859999990463,0,1,0,ohyama
76.25859999990463,76.63759999990464,0,1,1,ohyama
76.63759999990464,77.10859999990464,0,1,2,ohyama
77.10859999990464,77.20680000019074,0,1,1,ohyama
77.20680000019074,77.39490000009538,0,1,2,ohyama
77.39490000009538,79.3375,0,1,1,ohyama
79.3375,79.42669999980927,0,1,0,ohyama
79.42669999980927,79.73140000009538,0,1,1,ohyama
79.73140000009538,79.83880000019074,0,1,0,ohyama
79.83880000019074,80.01490000009537,0,1,1,ohyama
80.01490000009537,80.37130000019074,0,1,0,ohyama
80.37130000019074,80.69,0,1,1,ohyama
80.69,83.70169999980926,0,1,0,ohyama
83.70169999980926,95.02830000019074,0,1,1,ohyama
95.02830000019074,95.23990000009537,0,1,2,ohyama
95.23990000009537,95.355,0,1,1,ohyama
95.355,98.503,0,1,2,ohyama
98.503,99.08409999990464,0,1,3,ohyama
99.08409999990464,102.165,0,1,1,ohyama
102.165,102.36500000000001,0,1,0,ohyama
102.36500000000001,104.57459999990463,0,1,1,ohyama
104.57459999990463,104.98930000019074,0,1,0,ohyama
104.98930000019074,107.62980000019074,0,1,1,ohyama
107.62980000019074,107.82350000000001,0,1,0,ohyama
107.82350000000001,107.917,0,1,1,ohyama
107.917,108.44830000019074,0,1,2,ohyama
108.44830000019074,109.10130000019073,0,1,3,ohyama
109.10130000019073,110.32909999990464,0,1,2,ohyama
110.32909999990464,110.49180000019074,0,1,3,ohyama
110.49180000019074,111.06,0,1,2,ohyama
111.06,112.66580000019074,0,1,1,ohyama
112.66580000019074,112.67040000009537,0,1,0,ohyama
112.67040000009537,122.265,0,1,1,ohyama
122.265,122.64069999980927,0,1,2,ohyama
122.64069999980927,122.783,0,1,1,ohyama
122.783,122.78750000000001,0,1,0,ohyama
122.78750000000001,123.12419999980926,0,1,1,ohyama
123.12419999980926,123.94380000019073,0,1,2,ohyama
123.94380000019073,125.87159999990463,0,1,1,ohyama
